version_uri,book,author_id,genre,genre_source,author_genre,admission_path,note
0463KhatibBaghdadi.TaliTalkhisMutashabih.JK000617-ara1,0463KhatibBaghdadi.TaliTalkhisMutashabih,0463KhatibBaghdadi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463KhatibBaghdadi.TalkhisMutashabih.Shamela0021477-ara1,0463KhatibBaghdadi.TalkhisMutashabih,0463KhatibBaghdadi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463KhatibBaghdadi.TaqyidCilm.JK000627-ara1,0463KhatibBaghdadi.TaqyidCilm,0463KhatibBaghdadi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463KhatibBaghdadi.TarikhBaghdad.Shamela0000736-ara2,0463KhatibBaghdadi.TarikhBaghdad,0463KhatibBaghdadi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0465IbnHawazinQushayri.Arbacina.ShamAY0033704-ara1,0465IbnHawazinQushayri.Arbacina,0465IbnHawazinQushayri,hadith_collection,title,tafsir,standard,fallback tytulowy → hadith_collection (09_DECISIONS.md §4 krok 2)
0483IbnAhmadSarakhsi.SharhSiyarKabir.JK009218-ara1,0483IbnAhmadSarakhsi.SharhSiyarKabir,0483IbnAhmadSarakhsi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0521IbnMuhammadBatalyawsi.MushkilatMuwatta.Shamela0006037-ara1,0521IbnMuhammadBatalyawsi.MushkilatMuwatta,0521IbnMuhammadBatalyawsi,hadith_collection,tag:_HADITH,adab_prose,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0544QadiCiyad.Ghunya.Shamela0026463-ara1,0544QadiCiyad.Ghunya,0544QadiCiyad,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0544QadiCiyad.IkmalMuclim.Sham19Y0122406-ara1,0544QadiCiyad.IkmalMuclim,0544QadiCiyad,hadith_collection,title,hadith_collection,standard,fallback tytulowy → hadith_collection (09_DECISIONS.md §4 krok 2)
0544QadiCiyad.IlmacIlaMacrifa.JK000968-ara1,0544QadiCiyad.IlmacIlaMacrifa,0544QadiCiyad,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0544QadiCiyad.MashariqAnwar.Shamela0010527-ara1,0544QadiCiyad.MashariqAnwar,0544QadiCiyad,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0562Samcani.AdabImla.JK000448-ara1,0562Samcani.AdabImla,0562Samcani,hadith_collection,tag:_HADITH,biography,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0562Samcani.FadailSham.Masaha004845BK3-ara1,0562Samcani.FadailSham,0562Samcani,hadith_collection,tag:_HADITH,biography,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.AkhbarLiHifzQuran.Shamela0026866-ara1,0571IbnCasakir.AkhbarLiHifzQuran,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.ArbacunaAbdalCawali.Shamela0026742-ara1,0571IbnCasakir.ArbacunaAbdalCawali,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.ArbacunaFiHathth.Shamela0005716-ara1,0571IbnCasakir.ArbacunaFiHathth,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.ArbacunaMinMusawat.Shamela0009371-ara1,0571IbnCasakir.ArbacunaMinMusawat,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.DhammDhiWajhayn.Shamela0026467-ara1,0571IbnCasakir.DhammDhiWajhayn,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.DhammMalahi.Shamela0026707-ara1,0571IbnCasakir.DhammMalahi,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.DhammManLaYacmaluBiCilmihi.Shamela0026501-ara1,0571IbnCasakir.DhammManLaYacmaluBiCilmihi,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.DhammQuranaSu.Shamela0026861-ara1,0571IbnCasakir.DhammQuranaSu,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.FadilatDhikrAllah.Shamela0026719-ara1,0571IbnCasakir.FadilatDhikrAllah,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.FadlShahrRamadan.Shamela0026468-ara1,0571IbnCasakir.FadlShahrRamadan,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.FadlUmmMumininCaisha.Shamela0026735-ara1,0571IbnCasakir.FadlUmmMumininCaisha,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.FadlYawmCarafa.Shamela0026469-ara1,0571IbnCasakir.FadlYawmCarafa,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.HadiWaKhamsunMinAmali.Shamela0029789-ara1,0571IbnCasakir.HadiWaKhamsunMinAmali,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.JuzFiFadlRajab.Shamela0022053-ara1,0571IbnCasakir.JuzFiFadlRajab,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.KashfMughatta.Shamela0006032-ara1,0571IbnCasakir.KashfMughatta,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.MadhTawaduc.Shamela0012747-ara1,0571IbnCasakir.MadhTawaduc,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.MinHadithAhlHurdan.Shamela0026851-ara1,0571IbnCasakir.MinHadithAhlHurdan,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.MucjamShuyukh.Shamela0012750-ara1,0571IbnCasakir.MucjamShuyukh,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.TabyinImtinan.Shamela0009965-ara1,0571IbnCasakir.TabyinImtinan,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.TacziyatMuslim.Shamela0006766-ara1,0571IbnCasakir.TacziyatMuslim,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0571IbnCasakir.Tawba.Shamela0026465-ara1,0571IbnCasakir.Tawba,0571IbnCasakir,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.CilalMutanahiyya.JK000629-ara1,0597IbnJawzi.CilalMutanahiyya,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.DucafaWaMatrukin.Shamela0005830-ara1,0597IbnJawzi.DucafaWaMatrukin,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.GharibHadith.JK001467-ara1,0597IbnJawzi.GharibHadith,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.IclamMacalim.Shamela0009369-ara1,0597IbnJawzi.IclamMacalim,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.IkhbarAhlRusukh.Shamela0022002-ara1,0597IbnJawzi.IkhbarAhlRusukh,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.Mashyakha.Shamela0009619-ara1,0597IbnJawzi.Mashyakha,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.Mawducat.JK005007-ara1,0597IbnJawzi.Mawducat,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.Musalsalat.Shamela0012131-ara1,0597IbnJawzi.Musalsalat,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.QussasWaMudhakkirin.JK005003-ara1,0597IbnJawzi.QussasWaMudhakkirin,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.TahqiqFiAhadithKhilaf.JK000221-ara1,0597IbnJawzi.TahqiqFiAhadithKhilaf,0597IbnJawzi,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0606IbnAthirMajdDin.JamicUsul.JK009336-ara1,0606IbnAthirMajdDin.JamicUsul,0606IbnAthirMajdDin,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0606IbnAthirMajdDin.NihayaFiGharib.Shamela0023691-ara1,0606IbnAthirMajdDin.NihayaFiGharib,0606IbnAthirMajdDin,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0606IbnAthirMajdDin.Shafi.Sham19Y0013241-ara1,0606IbnAthirMajdDin.Shafi,0606IbnAthirMajdDin,hadith_collection,title,hadith_collection,standard,fallback tytulowy → hadith_collection (09_DECISIONS.md §4 krok 2)
0620IbnQudamaMaqdisi.BulghatTalibHathith.Shamela0011417-ara1,0620IbnQudamaMaqdisi.BulghatTalibHathith,0620IbnQudamaMaqdisi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.DhammTawil.JK000335-ara1,0620IbnQudamaMaqdisi.DhammTawil,0620IbnQudamaMaqdisi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.FadlYawmTarwiyya.Shamela0030317-ara1,0620IbnQudamaMaqdisi.FadlYawmTarwiyya,0620IbnQudamaMaqdisi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.MutahabbinFiLlah.JK000671-ara1,0620IbnQudamaMaqdisi.MutahabbinFiLlah,0620IbnQudamaMaqdisi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.RiqqaWaBuka.Shamela0009384-ara1,0620IbnQudamaMaqdisi.RiqqaWaBuka,0620IbnQudamaMaqdisi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.Tawwabin.JK000430-ara1,0620IbnQudamaMaqdisi.Tawwabin,0620IbnQudamaMaqdisi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0630IbnAthirCizzDin.UsdGhaba.Shamela0023700-ara1,0630IbnAthirCizzDin.UsdGhaba,0630IbnAthirCizzDin,hadith_collection,tag:_HADITH,history,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0634AbuRabicHimyari.Musalsalat.Shamela0030665-ara1,0634AbuRabicHimyari.Musalsalat,0634AbuRabicHimyari,hadith_collection,tag:_HADITH,biography,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.IjazFiSharhSunanAbiDawud.Shamela0005064-ara1,0676Nawawi.IjazFiSharhSunanAbiDawud,0676Nawawi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.MinhajFiSharhMuslim.JK000137-ara1,0676Nawawi.MinhajFiSharhMuslim,0676Nawawi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.RiyadSalihin.Shamela0012014-ara1,0676Nawawi.RiyadSalihin,0676Nawawi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.Taqrib.JK010178-ara1,0676Nawawi.Taqrib,0676Nawawi,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0694MuhibbDinTabari.Dhakhair.Shamela0001001-ara1,0694MuhibbDinTabari.Dhakhair,0694MuhibbDinTabari,hadith_collection,tag:_HADITH,biography,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0699IbnMaythamBahrani.SharhMiatKalima.Shia001379-ara1,0699IbnMaythamBahrani.SharhMiatKalima,0699IbnMaythamBahrani,hadith_collection,tag:_HADITH,theology,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0726CallamaHilli.MustajadMinIrshad.Shia001384-ara1,0726CallamaHilli.MustajadMinIrshad,0726CallamaHilli,hadith_collection,tag:_HADITH,fiqh,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.AhadithCawaliMinIbnCarafa.JK000779-ara1,0728IbnTaymiyya.AhadithCawaliMinIbnCarafa,0728IbnTaymiyya,hadith_collection,tag:_HADITH,other,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.ArbacunaTaymiyya.Shamela0009370-ara1,0728IbnTaymiyya.ArbacunaTaymiyya,0728IbnTaymiyya,hadith_collection,tag:_HADITH,other,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.RasailWaFatawa.JK006950-ara1,0728IbnTaymiyya.RasailWaFatawa,0728IbnTaymiyya,hadith_collection,tag:_HADITH,other,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.TahrimAqsam.ShamAY0034390-ara1,0728IbnTaymiyya.TahrimAqsam,0728IbnTaymiyya,hadith_collection,title,other,standard,fallback tytulowy → hadith_collection (09_DECISIONS.md §4 krok 2)
0742Mizzi.MuntaqaMinFawaid.Shamela0012846-ara1,0742Mizzi.MuntaqaMinFawaid,0742Mizzi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0742Mizzi.TahdhibKamal.Shamela0003722-ara1,0742Mizzi.TahdhibKamal,0742Mizzi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0742Mizzi.TarjamatMaslama.Shamela0026893-ara1,0742Mizzi.TarjamatMaslama,0742Mizzi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0743SharafDinTibi.SharhMishkat.Sham19Y0122257-ara1,0743SharafDinTibi.SharhMishkat,0743SharafDinTibi,hadith_collection,title,history,standard,fallback tytulowy → hadith_collection (09_DECISIONS.md §4 krok 2)
0748Dhahabi.ArbacinaFiSifat.Shamela0012861-ara1,0748Dhahabi.ArbacinaFiSifat,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.DhikrAsma.Shamela0001892-ara1,0748Dhahabi.DhikrAsma,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.DhikrFiJarh.Shamela0026112-ara1,0748Dhahabi.DhikrFiJarh,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.DinarMinHadith.JK000699-ara1,0748Dhahabi.DinarMinHadith,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.IthbatShafaca.Shamela0026890-ara1,0748Dhahabi.IthbatShafaca,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.Kashif.Shia003276Vols-ara1,0748Dhahabi.Kashif,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.MawducatMustadrak.Shamela0030341-ara1,0748Dhahabi.MawducatMustadrak,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.MizanIctidal.JK001293BK1-ara1,0748Dhahabi.MizanIctidal,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.MucjamLatif.ShamAY0033668-ara1,0748Dhahabi.MucjamLatif,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.MucjamMuhaddithin.JK000763-ara1,0748Dhahabi.MucjamMuhaddithin,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.MughniFiDucafa.JK001307-ara1,0748Dhahabi.MughniFiDucafa,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.MukhtasarMinDubaythi.JK009161-ara1,0748Dhahabi.MukhtasarMinDubaythi,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0748Dhahabi.MuqizaFiCilmMustalahHadith.Shamela0008195-ara1,0748Dhahabi.MuqizaFiCilmMustalahHadith,0748Dhahabi,hadith_collection,tag:_HADITH,hadith_collection,standard,"tag OpenITI _HADITH → hadith_collection (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
